ID | NOMBRE | PROMEDIO
8763 | Joaquín | 4.9
8764 | Cleto | 3.5
8765 | Baldomero | 7.9
8766 | Yéssica | 4.1
8767 | Heraclio | 9.5
8768 | Hilda | 2.5
8769 | Ovidio | 9.9
8770 | Sergio | 8.7
8771 | Álvaro | 8.8
8772 | Jesusa | 5.8
8773 | Patricio | 5.2
8774 | Araceli | 8.8
8775 | José Luis | 1.0
8776 | África | 6.6
8777 | José | 4.4
8778 | Regina | 8.6
8779 | Juan Francisco | 2.1
8780 | Filomena | 3.1
8781 | Ema | 9.6
8782 | Carlos | 10.0
8783 | Noa | 7.4
8784 | Alberto | 9.2
8785 | Emilio | 3.9
8786 | Inés | 6.3
8787 | Marc | 4.4
8788 | Juan José | 1.6
8789 | Noelia | 8.8
8790 | Ariadna | 1.9
8791 | Alfonso | 4.4
8792 | Patricio | 9.8
8793 | Edu | 8.6
8794 | Elpidio | 8.4
8795 | Andrés | 1.9
8796 | Reinaldo | 3.3
8797 | Mercedes | 2.2
8798 | Hipólito | 8.8
8799 | Flor | 7.9
8800 | Rubén | 6.9
8801 | Omar | 6.3
8802 | Esmeralda | 6.7
8803 | Severino | 2.4
8804 | Rico | 7.8
8805 | Fabián | 4.1
8806 | Moreno | 6.5
8807 | Gema | 4.9
8808 | Ambrosio | 6.0
8809 | Anselmo | 9.9
8810 | Mercedes | 5.1
8811 | Fanny | 5.4
8812 | Gaspar | 6.5
8813 | Rodrigo | 6.0
8814 | Alexandra | 2.1
8815 | Roberta | 7.0
8816 | Edmundo | 6.2
8817 | Carmelita | 4.5
8818 | Desiderio | 9.9
8819 | María Fernanda | 2.2
8820 | Azeneth | 6.0
8821 | Maximiano | 9.1
8822 | Cosme | 3.0
8823 | Chus | 5.4
8824 | Guadalupe | 1.1
8825 | Reynaldo | 5.8
8826 | Isidora | 8.6
8827 | Aurelia | 3.3
8828 | Xavier | 6.6
8829 | Manu | 4.1
8830 | Jesús | 8.9
8831 | José Ángel | 1.3
8832 | Mario | 7.0
8833 | Luisa | 4.2
8834 | Baldomero | 2.4
8835 | Ariadna | 4.5
8836 | Juan Luis | 6.5
8837 | Calista | 7.2
8838 | Mónica | 8.1
8839 | Cleto | 6.8
8840 | Claudio | 4.0
8841 | Maximiliano | 9.5
8842 | María José | 8.8
8843 | Agapito | 4.0
8844 | Tecla | 9.7
8845 | Erasmo | 4.4
8846 | Edelmiro | 7.7
8847 | Angelina | 8.0
8848 | Camila | 7.0
8849 | Gabriel | 1.7
8850 | Remedios | 5.4
8851 | Ángeles | 9.1
8852 | Ceferino | 5.0
8853 | Virginia | 5.9
8854 | Alfredo | 3.4
8855 | Benita | 4.1
8856 | Filomena | 7.0
8857 | Emma | 5.6
8858 | Fabio | 6.9
8859 | Jenny | 5.8
8860 | Wilfredo | 7.2
8861 | Gabriel | 9.9
8862 | Jaime | 6.6
8863 | Eliana | 5.4
8864 | Enrique | 2.4
8865 | Julie | 3.6
8866 | Josep | 6.3
8867 | Rafael | 8.0
8868 | Candelas | 2.3
8869 | Timoteo | 3.7
8870 | Camilo | 4.4
8871 | Isabel | 5.6
8872 | María Ángeles | 5.1
8873 | Ale | 7.0
8874 | Mónica | 5.4
8875 | Gaspar | 9.1
8876 | Anselma | 9.1
8877 | Abilio | 5.7
8878 | Nereida | 7.8
8879 | Fabiola | 2.6
8880 | Fanny | 1.4
8881 | Aurora | 6.0
8882 | Nazaret | 7.3
8883 | Íñigo | 2.3
8884 | Amaro | 3.3
8885 | Quique | 3.2
8886 | Graciano | 8.3
8887 | Mercedes | 3.9
8888 | Paula | 6.3
8889 | Azahara | 8.0
8890 | Cayetano | 4.8
8891 | Pascuala | 9.4
8892 | Valentina | 1.3
8893 | Silvia | 8.0
8894 | María Fernanda | 9.3
8895 | Severino | 4.2
8896 | Fernanda | 8.6
8897 | Marcial | 1.5
8898 | Esteban | 9.6
8899 | Óscar | 7.7
8900 | Elisa | 2.1
8901 | Nazaret | 3.4
8902 | Adalberto | 8.3
8903 | Abilio | 4.5
8904 | Clímaco | 2.5
8905 | Noemí | 9.0
8906 | Teófila | 2.3
8907 | Camilo | 9.5
8908 | Leocadia | 7.6
8909 | Adelardo | 3.6
8910 | Duilio | 1.6
8911 | Zaida | 7.8
8912 | Rubén | 5.2
8913 | Aníbal | 3.2
8914 | Duilio | 1.1
8915 | Borja | 1.5
8916 | Juan José | 4.3
8917 | Adrián | 4.4
8918 | Modesto | 4.3
8919 | Oriana | 2.5
8920 | Felipa | 6.8
8921 | Regina | 5.9
8922 | María | 8.5
8923 | Miguel | 6.8
8924 | Carmelo | 1.8
8925 | Vasco | 6.0
8926 | Juan José | 4.5
8927 | Noé | 1.8
8928 | Wilfredo | 3.0
8929 | Asdrubal | 2.8
8930 | Felix | 5.0
8931 | Alondra | 5.6
8932 | Darío | 1.5
8933 | Jonatan | 6.1
8934 | Raquel | 6.6
8935 | Pelayo | 5.5
8936 | Ligia | 9.9
8937 | Renato | 7.7
8938 | Miguel | 5.9
8939 | Ruben | 1.2
8940 | Darío | 1.6
8941 | Salomón | 4.6
8942 | Belen | 2.5
8943 | Hugo | 4.5
8944 | Ruth | 4.6
8945 | Noé | 3.8
8946 | Maura | 3.9
8947 | Liliana | 6.0
8948 | Florentina | 9.1
8949 | Nilo | 6.9
8950 | Andrés | 7.2
8951 | Fulgencio | 3.5
8952 | Flavia | 8.2
8953 | María Ángeles | 4.9
8954 | Pascuala | 6.1
8955 | Candelario | 8.4
8956 | Clemente | 3.0
8957 | Lucho | 1.3
8958 | Eutimio | 8.0
8959 | Valerio | 5.6
8960 | Lázaro | 4.9
8961 | Angelina | 3.1
8962 | Estela | 7.5
8963 | Elodia | 4.5
8964 | Alonso | 2.3
8965 | Lino | 3.3
8966 | Olimpia | 4.5
8967 | Macario | 9.8
8968 | Fausto | 4.2
8969 | Alonso | 2.8
8970 | Dani | 3.9
8971 | Cebrián | 5.8
8972 | Camilo | 2.1
8973 | José Mari | 9.9
8974 | Jenaro | 4.9
8975 | Fernando | 6.0
8976 | Gastón | 7.1
8977 | Clara | 3.8
8978 | Federico | 2.8
8979 | Aura | 9.8
8980 | Máxima | 5.5
8981 | Clara | 7.8
8982 | Nilo | 8.5
8983 | Herminia | 4.9
8984 | Clímaco | 4.0
8985 | Gastón | 3.2
8986 | Nicolasa | 9.0
8987 | Teodoro | 9.6
8988 | Apolonia | 9.3
8989 | Eliana | 3.1
8990 | Soledad | 5.3
8991 | Jose Antonio | 5.5
8992 | Sancho | 7.2
8993 | Olga | 7.3
8994 | Gil | 3.2
8995 | Fanny | 7.5
8996 | Isidora | 5.0
8997 | Mateo | 2.6
8998 | Sergio | 8.5
8999 | Sosimo | 8.4
9000 | Eugenia | 8.4
9001 | Fortunato | 9.4
9002 | Leonor | 6.5
9003 | Celia | 2.9
9004 | Segismundo | 4.8
9005 | Pepita | 1.3
9006 | Eufemia | 4.2
9007 | Albina | 5.7
9008 | Esther | 2.5
9009 | Gema | 2.8
9010 | Cleto | 8.9
9011 | Maricela | 7.2
9012 | Mercedes | 8.1
9013 | Anacleto | 7.5
9014 | Hector | 3.2
9015 | Sofía | 2.5
9016 | Francisca | 5.6
9017 | Damián | 5.0
9018 | Elpidio | 8.0
9019 | Ismael | 9.8
9020 | Conrado | 6.4
9021 | Arturo | 4.5
9022 | Pepe | 7.8
9023 | Che | 5.5
9024 | Perlita | 7.0
9025 | Jafet | 9.0
9026 | María Dolores | 3.9
9027 | Fito | 9.1
9028 | Merche | 8.9
9029 | Íñigo | 6.6
9030 | Poncio | 4.8
9031 | Luis Miguel | 9.2
9032 | Toño | 7.9
9033 | Che | 7.2
9034 | Renato | 5.6
9035 | Odalys | 9.9
9036 | Joaquina | 2.9
9037 | Adelardo | 6.7
9038 | Natividad | 2.7
9039 | Calisto | 7.2
9040 | Amado | 1.4
9041 | Nydia | 1.4
9042 | Eva María | 2.2
9043 | Encarna | 2.7
9044 | Telmo | 5.4
9045 | Ágata | 5.6
9046 | Jenaro | 8.7
9047 | Isidora | 7.5
9048 | Trinidad | 7.2
9049 | Luciano | 9.2
9050 | Aurelia | 2.5
9051 | Brunilda | 9.0
9052 | Ambrosio | 9.8
9053 | Maximino | 4.8
9054 | Martirio | 7.2
9055 | Eufemia | 8.2
9056 | Olimpia | 6.1
9057 | Reina | 7.4
9058 | Ángeles | 7.1
9059 | Primitiva | 5.4
9060 | Ale | 9.2
9061 | Severo | 6.7
9062 | Felicia | 6.8
9063 | Josefa | 8.8
9064 | Rosalina | 6.4
9065 | Alondra | 5.2
9066 | Diana | 8.4
9067 | Omar | 5.7
9068 | Aurelio | 7.3
9069 | Cecilio | 6.6
9070 | Macaria | 4.1
9071 | Ruperto | 4.1
9072 | Lorena | 3.3
9073 | Aurora | 6.5
9074 | Salud | 9.3
9075 | Eulalia | 1.1
9076 | Aristides | 4.1
9077 | Aitana | 4.4
9078 | Ciríaco | 3.7
9079 | Juanito | 2.4
9080 | Bernardita | 1.9
9081 | Griselda | 3.1
9082 | Consuelo | 4.4
9083 | Baldomero | 6.9
9084 | Jose Manuel | 2.4
9085 | Felix | 3.0
9086 | Aurelio | 2.8
9087 | Adalberto | 5.2
9088 | Irene | 6.0
9089 | Chema | 2.7
9090 | Julio César | 8.4
9091 | Zaida | 2.7
9092 | Gerónimo | 7.2
9093 | Efraín | 5.1
9094 | Zaira | 1.5
9095 | Dionisio | 8.7
9096 | Rosa | 6.3
9097 | Luisa | 2.6
9098 | Julie | 2.9
9099 | Albino | 5.0
9100 | José | 8.4
9101 | Paola | 7.4
9102 | Albina | 3.5
9103 | Vicenta | 3.5
9104 | Jose Luis | 8.6
9105 | Adelina | 5.4
9106 | Íngrid | 6.8
9107 | Haydée | 5.0
9108 | Camilo | 8.4
9109 | Felipa | 4.0
9110 | Severiano | 6.2
9111 | Amor | 5.0
9112 | Felipa | 3.7
9113 | Teodora | 1.1
9114 | Luz | 6.6
9115 | Delia | 9.5
9116 | Silvio | 4.6
9117 | América | 3.6
9118 | Laura | 5.1
9119 | Julián | 9.7
9120 | Eugenio | 8.8
9121 | Arturo | 5.0
9122 | Leticia | 7.8
9123 | Olga | 3.3
9124 | Ceferino | 9.4
9125 | Zoraida | 9.9
9126 | Benito | 6.9
9127 | Lourdes | 4.8
9128 | Jose Francisco | 3.3
9129 | Severino | 5.7
9130 | Valerio | 2.1
9131 | Marino | 6.0
9132 | Juan Luis | 9.8
9133 | Rómulo | 8.2
9134 | Víctor | 1.2
9135 | Bernarda | 4.2
9136 | Armando | 6.4
9137 | Eva | 9.5
9138 | Eloísa | 3.3
9139 | Leonardo | 5.0
9140 | Julie | 3.3
9141 | Cándido | 8.8
9142 | Chucho | 8.9
9143 | Marisela | 3.3
9144 | Chus | 9.1
9145 | Ainoa | 5.4
9146 | Sabas | 3.6
9147 | Eutropio | 9.3
9148 | Alondra | 1.7
9149 | Juliana | 4.4
9150 | Nadia | 9.5
9151 | Espiridión | 4.2
9152 | Rocío | 1.9
9153 | Irma | 6.6
9154 | Felicia | 6.9
9155 | Noemí | 4.6
9156 | Oriana | 2.3
9157 | Luciana | 1.3
9158 | Lisandro | 8.4
9159 | Jaime | 1.2
9160 | Vicente | 8.9
9161 | Marino | 2.1
9162 | Crescencia | 1.5
9163 | Cloe | 4.7
9164 | Teobaldo | 5.6
9165 | Bernarda | 3.4
9166 | Zaida | 6.1
9167 | Quirino | 4.0
9168 | Narcisa | 2.3
9169 | Rosalinda | 5.6
9170 | Iker | 8.9
9171 | Calista | 4.1
9172 | Heliodoro | 8.1
9173 | Eva María | 3.8
9174 | Jennifer | 8.3
9175 | Herberto | 4.2
9176 | Encarna | 2.4
9177 | Esteban | 2.4
9178 | Baldomero | 8.2
9179 | Rosalinda | 9.3
9180 | Román | 1.9
9181 | Eleuterio | 6.1
9182 | Reyes | 7.1
9183 | Joel | 5.5
9184 | Eleuterio | 1.9
9185 | Lisandro | 1.1
9186 | Candela | 1.4
9187 | Modesto | 7.2
9188 | Jonatan | 6.6
9189 | Amando | 6.4
9190 | Otilia | 5.0
9191 | Benigna | 8.4
9192 | Filomena | 5.3
9193 | Belen | 5.8
9194 | Oriana | 9.7
9195 | Judith | 1.1
9196 | Abilio | 7.2
9197 | Ainara | 8.7
9198 | Calisto | 3.6
9199 | Amor | 7.5
9200 | Abilio | 3.3
9201 | Isidoro | 1.0
9202 | Plinio | 8.5
9203 | Xiomara | 3.6
9204 | Ximena | 5.9
9205 | Carla | 5.3
9206 | Joaquina | 5.4
9207 | Faustino | 6.6
9208 | Marta | 2.2
9209 | Lázaro | 9.1
9210 | Mariano | 8.9
9211 | Malena | 2.4
9212 | Federico | 4.3
9213 | Dolores | 4.5
9214 | Olimpia | 6.1
9215 | Luisa | 9.0
9216 | Alcides | 8.9
9217 | Albano | 6.9
9218 | Alejandro | 7.9
9219 | Estefanía | 3.3
9220 | Gisela | 6.3
9221 | Toribio | 1.7
9222 | Ovidio | 9.0
9223 | Macario | 2.2
9224 | Silvia | 6.3
9225 | Morena | 1.1
9226 | Mauricio | 5.1
9227 | Epifanio | 3.2
9228 | Hortensia | 1.2
9229 | Baudelio | 5.1
9230 | Felicidad | 8.7
9231 | Paca | 6.7
9232 | María Del Carmen | 8.0
9233 | Baldomero | 6.2
9234 | Zaira | 9.4
9235 | Mohamed | 6.5
9236 | Bernardino | 7.2
9237 | Jose Carlos | 9.8
9238 | Berta | 4.7
9239 | Rosario | 2.1
9240 | Concha | 7.3
9241 | Virginia | 6.4
9242 | Maribel | 7.9
9243 | Lupe | 5.5
9244 | Julieta | 9.6
9245 | Isidro | 3.2
9246 | Armida | 8.1
9247 | Anna | 1.8
9248 | Luis | 3.7
9249 | Hector | 8.9
9250 | Eulalia | 7.2
9251 | Samuel | 3.4
9252 | Pelayo | 6.1
9253 | Gustavo | 6.2
9254 | Omar | 3.6
9255 | Esmeralda | 2.2
9256 | Fulgencio | 4.7
9257 | Fernando | 1.2
9258 | Lalo | 9.6
9259 | Lucas | 3.3
9260 | Silvio | 7.2
9261 | Lupe | 8.4
9262 | Octavia | 4.1
9263 | África | 1.5
9264 | Herberto | 1.3
9265 | Gabriela | 2.9
9266 | Purificación | 3.2
9267 | Adriana | 1.2
9268 | Nicodemo | 1.9
9269 | Zaida | 2.7
9270 | Evaristo | 8.3
9271 | Inmaculada | 7.1
9272 | Teodosio | 8.0
9273 | Julieta | 2.8
9274 | Sara | 1.1
9275 | Benjamín | 2.4
9276 | Nélida | 1.4
9277 | Godofredo | 8.4
9278 | Cayetano | 3.9
9279 | Pío | 9.0
9280 | Esther | 2.9
9281 | Liliana | 3.3
9282 | Pilar | 9.5
9283 | Marisa | 7.8
9284 | Mirta | 7.4
9285 | Sonia | 2.3
9286 | Máxima | 7.0
9287 | Pepito | 9.8
9288 | Francisco Jose | 4.9
9289 | Chema | 4.3
9290 | Encarnación | 8.6
9291 | Salomé | 1.8
9292 | Patricia | 6.1
9293 | Maxi | 8.9
9294 | Encarnita | 1.3
9295 | Noa | 6.0
9296 | Elba | 2.0
9297 | Benigno | 3.4
9298 | Pancho | 2.8
9299 | Marta | 7.3
9300 | Conrado | 2.0
9301 | Perla | 8.5
9302 | Ciro | 6.6
9303 | Vinicio | 5.0
9304 | Ester | 1.7
9305 | Manolo | 2.8
9306 | Gonzalo | 1.1
9307 | Caridad | 2.1
9308 | Amarilis | 7.0
9309 | Abel | 4.2
9310 | Maxi | 3.7
9311 | Eustaquio | 9.3
9312 | Lázaro | 8.6
9313 | Emiliano | 1.1
9314 | Amelia | 8.7
9315 | Gisela | 3.6
9316 | Maxi | 5.4
9317 | Petrona | 3.0
9318 | Faustino | 4.5
9319 | Milagros | 9.7
9320 | Cristian | 8.9
9321 | Ildefonso | 7.2
9322 | Che | 8.7
9323 | Griselda | 1.3
9324 | Tadeo | 7.5
9325 | Silvia | 3.6
9326 | Hernando | 5.8
9327 | Jaime | 9.8
9328 | Custodio | 9.0
9329 | Andrés Felipe | 6.8
9330 | Cecilio | 9.8
9331 | Aitana | 3.4
9332 | Noelia | 7.9
9333 | Esteban | 5.7
9334 | Jeremías | 6.3
9335 | Amor | 2.9
9336 | Tiburcio | 1.2
9337 | Rico | 7.6
9338 | Marino | 2.8
9339 | Aurelia | 1.9
9340 | Manolo | 8.8
9341 | Rolando | 3.7
9342 | Basilio | 7.3
9343 | Hilda | 9.6
9344 | Eli | 3.0
9345 | Fortunato | 5.9
9346 | Elodia | 6.5
9347 | Trinidad | 2.8
9348 | Felipe | 5.4
9349 | Sergio | 9.4
9350 | Albino | 5.5
9351 | Calixto | 1.3
9352 | Angélica | 9.0
9353 | Amaya | 9.6
9354 | Manolo | 3.5
9355 | Édgar | 5.1
9356 | Begoña | 5.7
9357 | Mauricio | 8.2
9358 | Blas | 8.3
9359 | Blas | 7.2
9360 | Miguela | 2.3
9361 | Victor Manuel | 4.9
9362 | Susana | 1.4
9363 | Fabián | 7.6
9364 | Telmo | 2.7
9365 | Bernarda | 8.7
9366 | Gala | 6.4
9367 | Abilio | 5.5
9368 | Natanael | 3.4
9369 | Virgilio | 9.8
9370 | Reynaldo | 1.2
9371 | Xavier | 8.2
9372 | Encarnacion | 1.6
9373 | Judith | 6.8
9374 | Fabiana | 2.4
9375 | Dalila | 7.3
9376 | Angelina | 4.6
9377 | Aitana | 8.0
9378 | Aurelia | 6.3
9379 | Marina | 6.7
9380 | Carmela | 8.7
9381 | Melisa | 7.4
9382 | Celia | 4.0
9383 | Manu | 3.7
9384 | Chus | 1.4
9385 | Gabriela | 2.5
9386 | Adrián | 2.9
9387 | Maribel | 8.0
9388 | Pepita | 9.8
9389 | Adrián | 3.8
9390 | Leyre | 4.6
9391 | Emperatriz | 3.1
9392 | Nicolás | 2.8
9393 | Blas | 8.1
9394 | Francisco Javier | 2.9
9395 | Eustaquio | 5.0
9396 | Atilio | 1.4
9397 | Úrsula | 2.8
9398 | Claudia | 4.0
9399 | Leonor | 6.2
9400 | Pelayo | 5.1
9401 | Tristán | 8.0
9402 | Norberto | 3.6
9403 | Almudena | 7.4
9404 | Camila | 1.4
9405 | Rosalía | 9.1
9406 | Félix | 1.3
9407 | Rebeca | 1.8
9408 | Aroa | 7.8
9409 | Carina | 9.6
9410 | Luna | 5.2
9411 | Paco | 2.8
9412 | Antonia | 4.3
9413 | Sigfrido | 7.1
9414 | Isabel | 9.8
9415 | Tomás | 5.2
9416 | Juan Francisco | 4.4
9417 | Fidela | 1.3
9418 | Tadeo | 4.2
9419 | Eusebio | 2.0
9420 | Ildefonso | 7.3
9421 | Buenaventura | 3.8
9422 | Socorro | 4.2
9423 | Aránzazu | 9.1
9424 | Pepe | 2.2
9425 | Sergio | 4.1
9426 | Caridad | 1.9
9427 | Graciela | 7.4
9428 | Jose Antonio | 7.1
9429 | Consuelo | 6.2
9430 | Julieta | 1.3
9431 | Eusebio | 6.5
9432 | Rosario | 8.4
9433 | Brunilda | 9.7
9434 | Modesta | 4.5
9435 | Macarena | 6.8
9436 | Gema | 5.0
9437 | María Ángeles | 8.3
9438 | Fabiana | 5.6
9439 | Pedro | 3.1
9440 | Roberto | 6.1
9441 | Arsenio | 7.4
9442 | Trini | 4.7
9443 | Odalis | 6.1
9444 | Lucio | 9.1
9445 | Ulises | 2.7
9446 | Lázaro | 2.8
9447 | Osvaldo | 9.1
9448 | Eleuterio | 2.2
9449 | Adora | 5.9
9450 | Natividad | 6.9
9451 | Montserrat | 1.1
9452 | Graciano | 5.1
9453 | Delfina | 5.8
9454 | Amada | 6.7
9455 | Fausto | 5.1
9456 | Juan Carlos | 6.7
9457 | Marisol | 5.6
9458 | Cándida | 5.3
9459 | Anastasio | 9.5
9460 | Geraldo | 7.3
9461 | Estefanía | 9.9
9462 | José Ángel | 1.7
9463 | Clemente | 9.6
9464 | Pánfilo | 4.9
9465 | Nacho | 6.9
9466 | Matías | 3.1
9467 | Irma | 5.5
9468 | Alejandro | 7.7
9469 | Leoncio | 1.9
9470 | Natalia | 4.7
9471 | Felipa | 5.1
9472 | Blas | 7.6
9473 | Elías | 1.9
9474 | Pepita | 4.2
9475 | Fernando | 7.3
9476 | Ibán | 3.0
9477 | César | 6.8
9478 | Narcisa | 4.1
9479 | Hugo | 6.3
9480 | Jose Carlos | 7.0
9481 | Pascual | 9.2
9482 | Pía | 7.8
9483 | Aurelio | 7.1
9484 | Pastor | 8.3
9485 | Benito | 1.8
9486 | Arturo | 3.3
9487 | Ale | 3.1
9488 | Sofía | 4.9
9489 | Florinda | 8.6
9490 | Emperatriz | 7.0
9491 | Jose Luis | 2.1
9492 | Teodora | 8.0
9493 | Bruno | 9.6
9494 | Sonia | 7.9
9495 | Aureliano | 7.4
9496 | Aurora | 9.4
9497 | Dominga | 5.4
9498 | Agustina | 9.9
9499 | José | 9.7
9500 | Eliseo | 1.8
9501 | Jacinto | 4.3
9502 | Anastasio | 6.3
9503 | Marcio | 9.8
9504 | Pascuala | 1.9
9505 | Leocadio | 1.3
9506 | Hugo | 5.6
9507 | Azahara | 1.4
9508 | Vanesa | 7.4
9509 | Odalys | 9.8
9510 | Adelaida | 9.5
9511 | Ramona | 1.0
9512 | Sosimo | 4.3
9513 | Fulgencio | 3.5
9514 | Luisa | 2.0
9515 | Nazaret | 1.3
9516 | Candelario | 3.9
9517 | Moisés | 8.1
9518 | Eleuterio | 6.0
9519 | Celestino | 3.4
9520 | Sergio | 6.9
9521 | Chuy | 7.4
9522 | Nilda | 7.9
9523 | Elisa | 7.5
9524 | Jennifer | 4.7
9525 | Teresa | 2.9
9526 | Nicolasa | 2.1
9527 | Felisa | 1.9
9528 | Tomás | 1.6
9529 | Charo | 6.5
9530 | Vicente | 1.7
9531 | Samanta | 6.6
9532 | Saturnina | 9.2
9533 | Lorenza | 9.3
9534 | Adelardo | 7.2
9535 | Teobaldo | 5.9
9536 | Dafne | 1.6
9537 | Antonia | 9.3
9538 | Felipa | 3.0
9539 | Desiderio | 2.7
9540 | Noa | 8.3
9541 | Roque | 6.5
9542 | Leire | 7.0
9543 | Emelina | 9.6
9544 | Rosario | 4.6
9545 | Tomás | 3.4
9546 | Esperanza | 1.6
9547 | Jessica | 9.3
9548 | Severo | 9.0
9549 | Mauricio | 1.8
9550 | Maite | 1.9
9551 | Paloma | 1.4
9552 | Jessica | 6.7
9553 | Mirta | 1.8
9554 | Jose Manuel | 6.9
9555 | Lola | 8.4
9556 | Teo | 3.3
9557 | Albina | 4.5
9558 | Bienvenida | 3.2
9559 | Virgilio | 5.2
9560 | Ciriaco | 6.1
9561 | Dominga | 2.7
9562 | Amarilis | 1.1
9563 | Elisa | 8.3
9564 | Charo | 1.2
9565 | Juanita | 1.5
9566 | Ana | 1.7
9567 | Liliana | 9.4
9568 | Nazaret | 2.9
9569 | Pánfilo | 2.6
9570 | Rosalinda | 5.6
9571 | Ana | 7.5
9572 | María Carmen | 8.1
9573 | Miguel | 3.9
9574 | Plinio | 7.7
9575 | Morena | 3.4
9576 | Chita | 2.5
9577 | Cayetano | 4.9
9578 | Ester | 6.1
9579 | Ruben | 9.5
9580 | Esmeralda | 4.8
9581 | Espiridión | 3.3
9582 | Ema | 9.8
9583 | Estrella | 9.4
9584 | Buenaventura | 3.9
9585 | Celestina | 7.2
9586 | Ofelia | 6.6
9587 | Domingo | 8.7
9588 | Gregorio | 9.5
9589 | Wilfredo | 1.7
9590 | Aurelia | 4.7
9591 | Edelmiro | 8.5
9592 | Luz | 7.0
9593 | Salomé | 2.2
9594 | Vito | 6.3
9595 | Marcia | 5.2
9596 | Gema | 2.6
9597 | Reyes | 1.8
9598 | Florentino | 4.8
9599 | Anastasio | 6.9
9600 | Amancio | 2.1
9601 | Tamara | 8.4
9602 | Esmeralda | 8.9
9603 | Albano | 8.9
9604 | Itziar | 7.1
9605 | Darío | 7.4
9606 | Sancho | 9.1
9607 | Loreto | 7.3
9608 | Dafne | 2.1
9609 | Clotilde | 2.0
9610 | Marina | 2.6
9611 | Mar | 3.3
9612 | Ariel | 1.5
9613 | Juanito | 7.9
9614 | Amada | 2.5
9615 | Asunción | 7.2
9616 | Paloma | 7.1
9617 | Belen | 7.0
9618 | María Ángeles | 7.1
9619 | Valerio | 7.8
9620 | Rosaura | 7.1
9621 | Gerardo | 8.8
9622 | Eustaquio | 8.7
9623 | Pepita | 1.6
9624 | Araceli | 6.9
9625 | Rosaura | 1.1
9626 | Pánfilo | 4.1
9627 | Ricardo | 1.4
9628 | Samu | 7.8
9629 | Isaura | 3.0
9630 | Renato | 3.8
9631 | Melisa | 6.8
9632 | Florina | 5.9
9633 | Berta | 6.9
9634 | Angélica | 5.6
9635 | Amada | 2.6
9636 | Catalina | 2.7
9637 | Leandro | 9.1
9638 | Dorotea | 6.0
9639 | Lola | 3.7
9640 | Feliciana | 9.9
9641 | Gil | 7.1
9642 | Juan Bautista | 6.9
9643 | Luis Miguel | 4.4
9644 | Estefanía | 7.7
9645 | Telmo | 6.6
9646 | Ascensión | 3.7
9647 | Dionisia | 8.6
9648 | Francisco | 8.2
9649 | Yolanda | 2.1
9650 | Omar | 6.1
9651 | Julieta | 7.5
9652 | Delfina | 8.5
9653 | René | 9.3
9654 | Joel | 6.8
9655 | Modesto | 6.9
9656 | Jessica | 3.2
9657 | Consuela | 4.1
9658 | Vilma | 7.3
9659 | Dorotea | 4.3
9660 | Marcelino | 1.2
9661 | Reyes | 1.0
9662 | Natanael | 1.5
9663 | Flor | 2.1
9664 | Ruperta | 3.3
9665 | Arcelia | 4.9
9666 | Curro | 2.6
9667 | Luisina | 5.9
9668 | Cesar | 3.5
9669 | Montserrat | 2.6
9670 | Dominga | 2.6
9671 | Ariel | 3.8
9672 | Chus | 6.2
9673 | Ligia | 3.3
9674 | Sabina | 5.7
9675 | Mateo | 2.9
9676 | Nilo | 9.6
9677 | Anastasia | 4.4
9678 | María Manuela | 3.0
9679 | Eli | 6.9
9680 | Angelina | 5.2
9681 | Juan Luis | 3.3
9682 | Jose Carlos | 6.0
9683 | Bernabé | 4.4
9684 | Malena | 4.7
9685 | Amancio | 5.8
9686 | Tania | 1.4
9687 | Alfredo | 2.3
9688 | Emiliana | 4.4
9689 | Aurelio | 3.8
9690 | Tamara | 3.3
9691 | Lino | 8.1
9692 | Cornelio | 3.9
9693 | María Carmen | 1.7
9694 | Abel | 8.6
9695 | José | 4.2
9696 | Filomena | 6.0
9697 | África | 2.9
9698 | Claudia | 6.4
9699 | Gerónimo | 7.0
9700 | Florentino | 7.2
9701 | Clímaco | 9.5
9702 | Ofelia | 9.8
9703 | Candelario | 8.1
9704 | Malena | 7.5
9705 | Teodosio | 3.6
9706 | Camilo | 2.9
9707 | Isidro | 4.0
9708 | Régulo | 8.5
9709 | Jose | 5.2
9710 | Pili | 4.9
9711 | Malena | 1.1
9712 | Ezequiel | 4.5
9713 | León | 2.6
9714 | Celestina | 2.7
9715 | Isa | 1.0
9716 | Iris | 4.1
9717 | Ramiro | 7.4
9718 | Begoña | 8.8
9719 | Liliana | 5.6
9720 | Cayetano | 7.1
9721 | Virgilio | 3.5
9722 | Virginia | 1.4
9723 | Leonel | 5.5
9724 | Roque | 3.4
9725 | Maricruz | 4.0
9726 | Pía | 7.8
9727 | Anastasia | 2.4
9728 | Graciano | 3.9
9729 | Ignacio | 9.8
9730 | Rico | 9.9
9731 | Jeremías | 3.7
9732 | Ángel | 4.7
9733 | Fabio | 6.9
9734 | Ovidio | 3.6
9735 | Augusto | 2.3
9736 | Mayte | 7.2
9737 | Juan Francisco | 7.5
9738 | Felicia | 1.9
9739 | Bernardita | 8.0
9740 | Miguel | 4.1
9741 | Adelaida | 5.9
9742 | Bernardino | 2.7
9743 | Roberto | 8.3
9744 | Eusebio | 2.9
9745 | Macario | 3.7
9746 | Rebeca | 4.5
